,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG
1237,2020/12/30,DAL,CHO,L 99-118,240,34,87,0.391,22,45,0.489,12,42,0.286,19,33,0.576,99,43,84,0.512,28,50,0.56,15,34,0.441,17,21,0.81,118,40.7,89.5,0.4575,28.2,51.8,0.5489,12.5,37.7,0.3342,23.3,28,0.8355,117.2,43.1,90.3,0.4762,29,53.2,0.5446,14.1,37.1,0.3768,17.5,22.5,0.7761,117.8
1238,2020/12/30,LAC,POR,W 128-105,240,47,95,0.495,29,57,0.509,18,38,0.474,16,22,0.727,128,32,76,0.421,20,38,0.526,12,38,0.316,29,34,0.853,105,41.7,85.6,0.4859,28.8,51,0.5645,12.9,34.6,0.3719,18.5,23.1,0.8093,114.8,41.1,88.9,0.4647,26.6,50,0.542,14.5,38.9,0.3733,16.3,21.8,0.7423,113
1239,2020/12/30,POR,LAC,L 105-128,240,32,76,0.421,20,38,0.526,12,38,0.316,29,34,0.853,105,47,95,0.495,29,57,0.509,18,38,0.474,16,22,0.727,128,43.7,94.6,0.462,28,55.5,0.5074,15.7,39.1,0.4,18,21.9,0.8214,121.1,43.3,87.5,0.4955,27.9,51.1,0.544,15.4,36.4,0.4309,18.5,24.1,0.7646,120.5
1240,2020/12/30,MIA,MIL,W 119-108,240,40,82,0.488,25,43,0.581,15,39,0.385,24,29,0.828,119,40,102,0.392,24,61,0.393,16,41,0.39,12,13,0.923,108,38.1,83.9,0.4551,24.9,45.5,0.5463,13.2,38.4,0.3423,18.5,23,0.8082,107.9,39,84.2,0.4614,24.7,47.9,0.5122,14.3,36.3,0.3857,21.1,26.2,0.802,113.4
1241,2020/12/30,MIL,MIA,L 108-119,240,40,102,0.392,24,61,0.393,16,41,0.39,12,13,0.923,108,40,82,0.488,25,43,0.581,15,39,0.385,24,29,0.828,119,43.4,90.1,0.4828,27.2,48.7,0.5613,16.2,41.4,0.3905,19.9,26.9,0.7421,122.9,41.7,94.7,0.4427,26.6,53.4,0.4965,15.1,41.3,0.3745,18,22.8,0.78,116.5
1242,2020/12/30,LAL,SAS,W 121-107,240,46,82,0.561,32,56,0.571,14,26,0.538,15,20,0.75,121,40,87,0.46,30,63,0.476,10,24,0.417,17,23,0.739,107,42.1,87.5,0.4816,31.2,56,0.5589,10.9,31.5,0.3369,18.6,25.3,0.7406,113.7,41.6,87.3,0.4784,28,49.3,0.5731,13.6,38,0.3597,16.8,20.7,0.795,113.6
1243,2020/12/30,SAS,LAL,L 107-121,240,40,87,0.46,30,63,0.476,10,24,0.417,17,23,0.739,107,46,82,0.561,32,56,0.571,14,26,0.538,15,20,0.75,121,43.1,90.6,0.4755,31.8,62.4,0.5081,11.3,28.2,0.4069,21,25.6,0.8331,118.5,43,93.1,0.4622,30.8,58.1,0.5325,12.2,35,0.3468,16.6,20.8,0.7995,114.8
1244,2020/12/29,CLE,NYK,L 86-95,240,32,88,0.364,25,56,0.446,7,32,0.219,15,22,0.682,86,34,79,0.43,20,54,0.37,14,25,0.56,13,21,0.619,95,43.2,88.7,0.4886,31.9,58.6,0.5455,11.3,30.1,0.3691,15.6,21.6,0.7185,113.3,42.8,87.8,0.4887,30.1,54.3,0.5577,12.7,33.5,0.3782,15,19.7,0.7255,113.3
1245,2020/12/29,NYK,CLE,W 95-86,240,34,79,0.43,20,54,0.37,14,25,0.56,13,21,0.619,95,32,88,0.364,25,56,0.446,7,32,0.219,15,22,0.682,86,42.1,86.8,0.4847,32.9,62.2,0.5266,9.2,24.6,0.3705,19.6,26.6,0.7426,113,40.8,89.7,0.4548,28.4,52.2,0.5416,12.4,37.5,0.3312,21.3,27.3,0.7731,115.3
1246,2020/12/29,DET,GSW,L 106-116,240,35,92,0.38,22,57,0.386,13,35,0.371,23,29,0.793,106,38,76,0.5,24,43,0.558,14,33,0.424,26,36,0.722,116,38.6,87.6,0.4397,25.4,49.4,0.5062,13.2,38.2,0.3425,14.9,20.9,0.6885,105.3,41.6,82.8,0.5068,30.5,52.9,0.5811,11.1,29.9,0.3759,20.1,25.7,0.7763,114.4
1247,2020/12/29,GSW,DET,W 116-106,240,38,76,0.5,24,43,0.558,14,33,0.424,26,36,0.722,116,35,92,0.38,22,57,0.386,13,35,0.371,23,29,0.793,106,39.3,89.7,0.4427,27.6,52.6,0.5317,11.7,37.1,0.3167,18.9,24.6,0.7711,109.2,42.1,86.8,0.4846,28,53.4,0.5267,14.1,33.4,0.4118,21.3,26.4,0.8127,119.6
1248,2020/12/29,BOS,IND,W 116-111,240,40,80,0.5,31,58,0.534,9,22,0.409,27,37,0.73,116,43,84,0.512,31,51,0.608,12,33,0.364,13,16,0.813,111,42.5,90,0.4748,29,55,0.5328,13.5,35,0.3862,17.8,22.7,0.7793,116.3,40.4,88.4,0.4585,28.4,53.7,0.5312,12,34.7,0.3445,19.7,24.5,0.8106,112.5
1249,2020/12/29,IND,BOS,L 111-116,240,43,84,0.512,31,51,0.608,12,33,0.364,13,16,0.813,111,40,80,0.5,31,58,0.534,9,22,0.409,27,37,0.73,116,43,89.3,0.482,32.5,58.2,0.5585,10.5,31.1,0.3349,14.4,18.9,0.7736,110.9,38.5,89.4,0.4315,26.4,53.2,0.4982,12.1,36.2,0.3417,17.3,22.1,0.7702,106.4
1250,2020/12/29,LAC,MIN,W 124-101,240,47,88,0.534,31,57,0.544,16,31,0.516,14,16,0.875,124,37,89,0.416,24,51,0.471,13,38,0.342,14,17,0.824,101,40.7,85.5,0.475,26.9,49.3,0.5401,13.8,36.2,0.3735,19.8,25,0.7989,115,41.2,88.5,0.4678,27.1,50.4,0.5476,14.1,38.1,0.3691,16.7,22.9,0.7242,113.2
1251,2020/12/29,MIN,LAC,L 101-124,240,37,89,0.416,24,51,0.471,13,38,0.342,14,17,0.824,101,47,88,0.534,31,57,0.544,16,31,0.516,14,16,0.875,124,42,93.9,0.4491,29.5,56.6,0.5257,12.5,37.3,0.3349,15.9,21.8,0.7124,112.4,46.1,91.7,0.504,34.9,57,0.6133,11.2,34.7,0.3237,16.3,23,0.6804,119.7
1252,2020/12/29,MIA,MIL,L 97-144,240,37,79,0.468,26,42,0.619,11,37,0.297,12,18,0.667,97,51,92,0.554,22,41,0.537,29,51,0.569,13,15,0.867,144,38.4,83.2,0.4639,25,45.6,0.5472,13.4,37.6,0.3574,20.5,24.9,0.828,110.7,37.8,83.9,0.4498,25.6,49.2,0.5159,12.2,34.7,0.3517,21.7,27.1,0.7945,109.5
1253,2020/12/29,MIL,MIA,W 144-97,240,51,92,0.554,22,41,0.537,29,51,0.569,13,15,0.867,144,37,79,0.468,26,42,0.619,11,37,0.297,12,18,0.667,97,42.8,90.1,0.4763,28.6,50.3,0.5708,14.2,39.8,0.3593,20.3,27.7,0.7293,120.1,41.6,95.9,0.4355,25.5,52.2,0.4846,16.1,43.7,0.3792,19.5,24.1,0.8004,118.8
1254,2020/12/29,OKC,ORL,L 107-118,240,43,87,0.494,32,53,0.604,11,34,0.324,10,19,0.526,107,49,96,0.51,42,74,0.568,7,22,0.318,13,16,0.813,118,38.1,88.3,0.4355,25.2,51.6,0.4916,12.9,36.7,0.3479,18.8,24.1,0.7711,107.9,38.9,87.6,0.4451,28,53.5,0.5272,10.9,34.1,0.3202,20.5,26.6,0.7844,109.2
1255,2020/12/29,ORL,OKC,W 118-107,240,49,96,0.51,42,74,0.568,7,22,0.318,13,16,0.813,118,43,87,0.494,32,53,0.604,11,34,0.324,10,19,0.526,107,40.2,87.6,0.4598,28.6,54.9,0.5228,11.6,32.7,0.3576,23.2,29.1,0.7919,115.2,43.3,89.9,0.4834,32.9,57,0.5798,10.4,32.9,0.3167,18,23.9,0.7661,115
1256,2020/12/29,PHI,TOR,W 100-93,240,32,84,0.381,24,53,0.453,8,31,0.258,28,33,0.848,100,32,90,0.356,15,45,0.333,17,45,0.378,12,14,0.857,93,41.8,87.7,0.4763,29,55.1,0.5277,12.8,32.6,0.3893,19.2,25.2,0.759,115.6,40.5,87.5,0.4617,29.5,56.3,0.5309,11,31.2,0.3605,19.8,24.6,0.813,111.8
1257,2020/12/29,TOR,PHI,L 93-100,240,32,90,0.356,15,45,0.333,17,45,0.378,12,14,0.857,93,32,84,0.381,24,53,0.453,8,31,0.258,28,33,0.848,100,38.3,85.1,0.4505,23.9,47,0.5082,14.4,38.1,0.3827,19,24.9,0.7577,110,38.2,87.8,0.4344,23.7,46.7,0.5087,14.5,41.1,0.3546,17.4,23.4,0.7427,108.3
1258,2020/12/29,NOP,PHO,L 86-111,240,37,77,0.481,34,53,0.642,3,24,0.125,9,18,0.5,86,37,84,0.44,18,37,0.486,19,47,0.404,18,19,0.947,111,40.5,85.4,0.4755,29.6,53.7,0.5583,10.9,31.7,0.3366,19.1,26.6,0.7195,111,40.7,87.7,0.4653,26.6,52.6,0.5037,14.1,35.1,0.406,18.9,22.7,0.8494,114.4
1259,2020/12/29,PHO,NOP,W 111-86,240,37,84,0.44,18,37,0.486,19,47,0.404,18,19,0.947,111,37,77,0.481,34,53,0.642,3,24,0.125,9,18,0.5,86,43.9,91.1,0.4828,31,57.5,0.5404,12.9,33.6,0.3893,17.1,19.9,0.8554,117.8,38.9,86.6,0.4499,29.4,56,0.5264,9.5,30.6,0.3112,19.6,24.3,0.8035,106.9
1260,2020/12/29,DEN,SAC,L 115-125,240,44,81,0.543,33,53,0.623,11,28,0.393,16,20,0.8,115,46,94,0.489,30,61,0.492,16,33,0.485,17,22,0.773,125,44.1,88.7,0.4986,32.2,56.9,0.564,11.9,31.8,0.3803,19.6,25.9,0.7624,119.7,43.3,89.5,0.4867,27.1,52.6,0.5192,16.2,36.9,0.4382,18.9,24.7,0.7613,121.7
1261,2020/12/29,SAC,DEN,W 125-115,240,46,94,0.489,30,61,0.492,16,33,0.485,17,22,0.773,125,44,81,0.543,33,53,0.623,11,28,0.393,16,20,0.8,115,43.4,91.1,0.4769,31.5,58,0.5476,11.9,33.1,0.3558,17.5,23.1,0.7544,116.2,43.2,90.1,0.4814,30.1,52.4,0.5814,13.1,37.7,0.3494,19.3,24.8,0.7828,118.8
1262,2020/12/29,CHI,WAS,W 115-107,240,38,87,0.437,23,51,0.451,15,36,0.417,24,32,0.75,115,37,84,0.44,27,47,0.574,10,37,0.27,23,26,0.885,107,41.7,91.1,0.458,29.3,55.8,0.5242,12.4,35.3,0.3515,15.1,19.9,0.7472,110.9,41.6,82.2,0.5084,29.7,50.3,0.5927,11.9,31.9,0.3705,21.9,28.8,0.751,117
1263,2020/12/29,WAS,CHI,L 107-115,240,37,84,0.44,27,47,0.574,10,37,0.27,23,26,0.885,107,38,87,0.437,23,51,0.451,15,36,0.417,24,32,0.75,115,39.8,90.9,0.4375,29.6,60.7,0.4882,10.2,30.2,0.342,16.9,22.7,0.7434,106.7,41,87.8,0.4667,29.7,55.9,0.531,11.3,31.9,0.349,22.1,26.9,0.8252,115.4
1264,2020/12/28,ATL,DET,W 128-120,240,40,82,0.488,20,40,0.5,20,42,0.476,28,32,0.875,128,43,98,0.439,30,57,0.526,13,41,0.317,21,24,0.875,120,43,92.6,0.4675,28.4,53.8,0.5346,14.6,38.8,0.3764,20.5,25.3,0.8076,121.1,43.5,91.9,0.473,30.3,56.3,0.5347,13.2,35.6,0.3721,21.6,28,0.7732,121.8
1265,2020/12/28,DET,ATL,L 120-128,240,43,98,0.439,30,57,0.526,13,41,0.317,21,24,0.875,120,40,82,0.488,20,40,0.5,20,42,0.476,28,32,0.875,128,38,86.4,0.4388,25,48.8,0.5046,13,37.6,0.3422,14.7,20.5,0.696,103.7,41.7,83,0.5068,31.3,54.3,0.583,10.4,28.7,0.3716,18.5,24.4,0.752,112.3
1266,2020/12/28,BRK,MEM,L 111-116 (OT),265,41,100,0.41,27,58,0.466,14,42,0.333,15,17,0.882,111,42,98,0.429,32,69,0.464,10,29,0.345,22,29,0.759,116,42.4,89.4,0.4756,27.3,50.2,0.5428,15.1,39.2,0.3875,19.4,25.2,0.7638,119.3,41.4,92.6,0.4478,29.5,57.3,0.5259,11.9,35.3,0.3327,18.4,24.1,0.752,113.1
1267,2020/12/28,MEM,BRK,W 116-111 (OT),265,42,98,0.429,32,69,0.464,10,29,0.345,22,29,0.759,116,41,100,0.41,27,58,0.466,14,42,0.333,15,17,0.882,111,41.3,90.9,0.4553,30.2,56.1,0.5372,11.1,34.8,0.3203,19.5,25.2,0.7726,113.2,39.7,87.9,0.4532,26.3,52.5,0.504,13.4,35.4,0.3823,23.4,30,0.776,116.2
1268,2020/12/28,DEN,HOU,W 124-111,240,46,87,0.529,32,56,0.571,14,31,0.452,18,32,0.563,124,39,86,0.453,23,47,0.489,16,39,0.41,17,23,0.739,111,43.4,88.9,0.4895,32.1,56.7,0.5643,11.3,32.2,0.358,19.7,25.1,0.7853,117.8,43.4,88.1,0.497,27.5,52.2,0.5331,15.9,35.9,0.442,20.4,26.1,0.7739,123.1
1269,2020/12/28,HOU,DEN,L 111-124,240,39,86,0.453,23,47,0.489,16,39,0.41,17,23,0.739,111,46,87,0.529,32,56,0.571,14,31,0.452,18,32,0.563,124,39,87.6,0.4448,22.4,37.4,0.5936,16.6,50.2,0.3314,21.9,27,0.8155,116.5,43.2,92.1,0.4703,30.3,56.9,0.5388,12.9,35.2,0.3505,19.5,25.9,0.7612,118.8
1270,2020/12/28,LAL,POR,L 107-115,240,41,87,0.471,31,60,0.517,10,27,0.37,15,18,0.833,107,43,92,0.467,27,46,0.587,16,46,0.348,13,15,0.867,115,40.9,87,0.4699,30,54.2,0.5524,10.9,32.8,0.3249,19.5,26.8,0.73,112.2,40.8,86.5,0.4734,27.4,49.7,0.5564,13.4,36.8,0.3661,17.8,21.8,0.7968,112.8
1271,2020/12/28,POR,LAL,W 115-107,240,43,92,0.467,27,46,0.587,16,46,0.348,13,15,0.867,115,41,87,0.471,31,60,0.517,10,27,0.37,15,18,0.833,107,44.3,94.5,0.4691,28.9,57,0.5077,15.4,37.5,0.4085,19.6,23.8,0.82,123.6,43.4,88.1,0.4936,27.7,50.3,0.5481,15.7,37.8,0.4256,20.8,27.3,0.7573,123.3
1272,2020/12/28,OKC,UTA,L 109-110,240,40,86,0.465,25,48,0.521,15,38,0.395,14,19,0.737,109,43,86,0.5,30,50,0.6,13,36,0.361,11,14,0.786,110,37.6,87.6,0.4333,25.2,52.2,0.4858,12.4,35.4,0.3484,19.9,25.6,0.7709,107.5,38.4,88.2,0.4364,27.5,54,0.5127,10.9,34.2,0.3192,20.9,27.1,0.7847,108.6
1273,2020/12/28,UTA,OKC,W 110-109,240,43,86,0.5,30,50,0.6,13,36,0.361,11,14,0.786,110,40,86,0.465,25,48,0.521,15,38,0.395,14,19,0.737,109,39.6,90.5,0.4376,24.7,48.4,0.5149,14.9,42.1,0.3461,19.7,24,0.8206,113.8,43,89.8,0.4816,32.4,62.1,0.5234,10.6,27.7,0.3929,18.2,24.1,0.7622,114.8
1274,2020/12/27,CHI,GSW,L 128-129,240,44,86,0.512,27,45,0.6,17,41,0.415,23,31,0.742,128,42,104,0.404,24,57,0.421,18,47,0.383,27,30,0.9,129,41.8,90.6,0.4624,29.3,55.7,0.5256,12.5,34.9,0.3586,14.6,19.6,0.7373,110.7,41.1,79.1,0.5187,29.8,48.9,0.6087,11.3,30.2,0.3722,22.3,29.4,0.7471,115.8
1275,2020/12/27,GSW,CHI,W 129-128,240,42,104,0.404,24,57,0.421,18,47,0.383,27,30,0.9,129,44,86,0.512,27,45,0.6,17,41,0.415,23,31,0.742,128,38.6,87.2,0.4466,28.3,52,0.5504,10.3,35.2,0.2927,18.2,24,0.7644,105.7,41.7,85.8,0.486,28,53.5,0.5254,13.7,32.3,0.4136,20.9,26.7,0.7944,118
1276,2020/12/27,BRK,CHO,L 104-106,240,35,82,0.427,18,35,0.514,17,47,0.362,17,25,0.68,104,43,96,0.448,33,62,0.532,10,34,0.294,10,17,0.588,106,43.3,90.3,0.4813,28.6,51.6,0.5547,14.7,38.7,0.3823,19.4,25,0.7697,120.7,41.7,91.7,0.4559,29.7,56.7,0.5352,12,35,0.3388,19.9,25.2,0.7825,115.3
1277,2020/12/27,CHO,BRK,W 106-104,240,43,96,0.448,33,62,0.532,10,34,0.294,10,17,0.588,106,35,82,0.427,18,35,0.514,17,47,0.362,17,25,0.68,104,38.9,85.5,0.4579,25.3,50.8,0.5043,13.6,34.7,0.3938,16.8,22.3,0.7572,108.2,40.6,86.1,0.4721,29.1,51.6,0.5681,11.5,34.5,0.3285,15.1,20.4,0.7517,107.8
1278,2020/12/27,CLE,PHI,W 118-94,240,48,91,0.527,39,68,0.574,9,23,0.391,13,16,0.813,118,33,79,0.418,21,42,0.5,12,37,0.324,16,22,0.727,94,42.5,87.4,0.4885,31,57.2,0.5437,11.5,30.2,0.3758,15.8,21.7,0.7254,112.3,43.1,88.8,0.4873,30.3,55.2,0.5528,12.8,33.6,0.38,14.3,18.9,0.7171,113.3
1279,2020/12/27,PHI,CLE,L 94-118,240,33,79,0.418,21,42,0.5,12,37,0.324,16,22,0.727,94,48,91,0.527,39,68,0.574,9,23,0.391,13,16,0.813,118,43.1,89.1,0.484,30.6,57.7,0.5321,12.5,31.4,0.3929,19.6,25.5,0.7663,118.3,40.5,87.9,0.4595,29,55.6,0.5292,11.5,32.3,0.3626,20.2,25.3,0.8056,112.7
1280,2020/12/27,BOS,IND,L 107-108,240,40,79,0.506,31,56,0.554,9,23,0.391,18,24,0.75,107,45,88,0.511,38,62,0.613,7,26,0.269,11,15,0.733,108,42.2,91.2,0.4649,28.5,54.8,0.5255,13.7,36.4,0.3768,18.7,23.7,0.7837,116.8,39.8,88,0.4538,27.2,51.8,0.5304,12.6,36.2,0.3493,21.4,26.4,0.8197,113.6
1281,2020/12/27,IND,BOS,W 108-107,240,45,88,0.511,38,62,0.613,7,26,0.269,11,15,0.733,108,40,79,0.506,31,56,0.554,9,23,0.391,18,24,0.75,107,43.3,90,0.4814,32.1,58.1,0.5529,11.2,31.9,0.3492,15,19.7,0.7742,112.8,39.1,90.8,0.4304,27,54.4,0.4972,12.1,36.4,0.3386,17.5,22.2,0.7752,107.8
1282,2020/12/27,DAL,LAC,W 124-73,240,43,87,0.494,29,46,0.63,14,41,0.341,24,27,0.889,124,26,76,0.342,22,43,0.512,4,33,0.121,17,20,0.85,73,41.4,91.3,0.4557,28.2,52.8,0.5377,13.2,38.5,0.343,23.7,29.1,0.8203,119.7,45.7,92.8,0.4935,30.1,54.2,0.5557,15.6,38.6,0.4043,18.8,24.4,0.768,125.8
1283,2020/12/27,LAC,DAL,L 73-124,240,26,76,0.342,22,43,0.512,4,33,0.121,17,20,0.85,73,43,87,0.494,29,46,0.63,14,41,0.341,24,27,0.889,124,41.3,85.3,0.484,26.3,48.8,0.531,15,36.5,0.4058,20.2,25.8,0.7889,117.8,40.1,88,0.4574,26.3,50.4,0.5303,13.8,37.6,0.3656,17.1,23.9,0.711,111.1
1284,2020/12/27,LAL,MIN,W 127-91,240,50,90,0.556,37,55,0.673,13,35,0.371,14,18,0.778,127,38,103,0.369,32,68,0.471,6,35,0.171,9,14,0.643,91,39.1,86.2,0.4533,28.4,53.3,0.5308,10.7,32.9,0.3184,20.9,28.7,0.7279,109.8,40.2,83.6,0.4797,25.8,46.7,0.5514,14.4,36.9,0.3934,19,23.2,0.8075,113.8
1285,2020/12/27,MIN,LAL,L 91-127,240,38,103,0.369,32,68,0.471,6,35,0.171,9,14,0.643,91,50,90,0.556,37,55,0.673,13,35,0.371,14,18,0.778,127,42.9,92.7,0.4638,29.3,54.3,0.5453,13.6,38.4,0.3548,16.8,22.9,0.7201,116.2,45.2,90.5,0.501,34.2,56.7,0.6037,11,33.8,0.3289,18.2,25.5,0.6793,119.6
1286,2020/12/27,NOP,SAS,W 98-95,240,36,94,0.383,31,70,0.443,5,24,0.208,21,29,0.724,98,38,89,0.427,27,53,0.509,11,36,0.306,8,8,1,95,40.9,85.4,0.4798,29.4,53,0.56,11.5,32.4,0.3513,18.3,25.5,0.7193,111.6,40.6,87.2,0.4666,26.8,52.3,0.5108,13.8,34.9,0.3989,20.5,24.7,0.8351,115.5
1287,2020/12/27,SAS,NOP,L 95-98,240,38,89,0.427,27,53,0.509,11,36,0.306,8,8,1,95,36,94,0.383,31,70,0.443,5,24,0.208,21,29,0.724,98,44.1,90.7,0.4861,32.8,63.6,0.5141,11.3,27.1,0.4203,22.4,27.5,0.8146,121.9,44,93.2,0.4723,31.1,56.8,0.5478,12.9,36.4,0.3576,16.1,19.9,0.8071,117
1288,2020/12/27,MIL,NYK,L 110-130,240,41,95,0.432,34,57,0.596,7,38,0.184,21,29,0.724,110,46,85,0.541,30,58,0.517,16,27,0.593,22,27,0.815,130,42.6,89,0.4795,27.8,48.9,0.5717,14.8,40.1,0.3726,21,28.2,0.7393,121,40.7,96.5,0.4221,25.1,51.8,0.481,15.6,44.7,0.3496,20,24.8,0.7983,117
1289,2020/12/27,NYK,MIL,W 130-110,240,46,85,0.541,30,58,0.517,16,27,0.593,22,27,0.815,130,41,95,0.432,34,57,0.596,7,38,0.184,21,29,0.724,110,41.7,86.6,0.4812,33.3,62.4,0.5316,8.4,24.2,0.346,18.8,26.3,0.7194,110.6,41.2,89.3,0.4611,28,52.5,0.532,13.2,36.8,0.3612,20.2,25.7,0.7776,115.8
1290,2020/12/27,PHO,SAC,W 116-100,240,46,94,0.489,32,59,0.542,14,35,0.4,10,11,0.909,116,36,76,0.474,26,53,0.491,10,23,0.435,18,25,0.72,100,43.5,89.7,0.4864,30.9,56.4,0.5508,12.6,33.3,0.3837,19.1,22,0.8583,118.7,39.5,88.1,0.4487,30.2,57.6,0.5266,9.3,30.5,0.3041,19.8,24.1,0.8185,108.1
1291,2020/12/27,SAC,PHO,L 100-116,240,36,76,0.474,26,53,0.491,10,23,0.435,18,25,0.72,100,46,94,0.489,32,59,0.542,14,35,0.4,10,11,0.909,116,44.4,93,0.4779,32.3,58.4,0.5581,12.1,34.6,0.3439,17.3,22.6,0.7624,118.2,43.4,89.7,0.4858,30.6,53,0.5841,12.8,36.7,0.3534,20.5,26.4,0.7734,120.1
1292,2020/12/27,ORL,WAS,W 120-113,240,37,85,0.435,28,60,0.467,9,25,0.36,37,38,0.974,120,47,97,0.485,39,65,0.6,8,32,0.25,11,13,0.846,113,41.1,87.8,0.4692,29.3,54.5,0.5386,11.8,33.3,0.3571,22,28.1,0.7838,116,43,89.3,0.4833,32.1,55.4,0.5831,10.9,33.9,0.3227,18.6,24.9,0.7554,115.5
1293,2020/12/27,WAS,ORL,L 113-120,240,47,97,0.485,39,65,0.6,8,32,0.25,11,13,0.846,113,37,85,0.435,28,60,0.467,9,25,0.36,37,38,0.974,120,39.3,90.3,0.4352,29.1,61.1,0.4775,10.2,29.2,0.3534,17.8,23.7,0.7458,106.6,41.5,87.3,0.4757,30,54.7,0.5489,11.5,32.6,0.3474,21.4,26.3,0.8216,115.9
1294,2020/12/26,CHI,IND,L 106-125,240,34,91,0.374,18,52,0.346,16,39,0.41,22,25,0.88,106,52,93,0.559,43,67,0.642,9,26,0.346,12,19,0.632,125,42,89.8,0.4684,29.7,55,0.5399,12.3,34.8,0.3544,14.2,19.2,0.735,110.5,39.7,78.4,0.507,28.3,47.8,0.5945,11.4,30.6,0.3709,23.7,30.6,0.7678,114.5
1295,2020/12/26,IND,CHI,W 125-106,240,52,93,0.559,43,67,0.642,9,26,0.346,12,19,0.632,125,34,91,0.374,18,52,0.346,16,39,0.41,22,25,0.88,106,42.7,90,0.475,31.5,58.3,0.5423,11.2,31.7,0.3521,14.8,18.9,0.8019,111.4,39.8,91,0.4371,28,54.8,0.5126,11.8,36.2,0.3327,17.2,21.9,0.7736,108.6
1296,2020/12/26,CHO,OKC,L 107-109,240,37,93,0.398,24,61,0.393,13,32,0.406,20,32,0.625,107,40,88,0.455,30,52,0.577,10,36,0.278,19,24,0.792,109,38.3,85.5,0.4514,25,50.7,0.5,13.3,34.8,0.3835,15.6,20.9,0.7391,105.5,41.5,85.9,0.4836,30,52.7,0.5723,11.5,33.2,0.3442,14.3,19.3,0.7571,108.8
1297,2020/12/26,OKC,CHO,W 109-107,240,40,88,0.455,30,52,0.577,10,36,0.278,19,24,0.792,109,37,93,0.398,24,61,0.393,13,32,0.406,20,32,0.625,107,38.3,88.4,0.4368,25.7,53.5,0.4819,12.6,34.9,0.3593,20,25.7,0.7717,109.2,38.8,88,0.4417,28.8,54.6,0.5286,10,33.4,0.2953,20.6,26.1,0.7995,108.2
1298,2020/12/26,CLE,DET,W 128-119 (2OT),290,48,99,0.485,35,69,0.507,13,30,0.433,19,30,0.633,128,40,98,0.408,24,53,0.453,16,45,0.356,23,32,0.719,119,42,87.2,0.4843,30.4,56.3,0.5413,11.6,30.9,0.3703,16.4,22.1,0.7356,112,43.5,88.6,0.4923,30.7,55.3,0.5594,12.8,33.3,0.3825,13.5,17.7,0.7202,113.3
1299,2020/12/26,DET,CLE,L 119-128 (2OT),290,40,98,0.408,24,53,0.453,16,45,0.356,23,32,0.719,119,48,99,0.485,35,69,0.507,13,30,0.433,19,30,0.633,128,38,84.9,0.4462,25.3,48.1,0.518,12.7,36.8,0.3417,13.7,18.9,0.7054,102.4,41.6,82.4,0.5088,31.5,53.4,0.594,10.1,29,0.3586,18.8,24.1,0.7702,112.1
1300,2020/12/26,ATL,MEM,W 122-112,240,38,89,0.427,25,53,0.472,13,36,0.361,33,38,0.868,122,37,93,0.398,24,50,0.48,13,43,0.302,25,29,0.862,112,43.2,93.4,0.466,29.1,54.4,0.5416,14.1,39,0.3614,19.6,24.2,0.8097,120.1,44.3,91.4,0.4843,31.2,57.1,0.5436,13.1,34.3,0.3819,21.8,28.1,0.777,123.5
1301,2020/12/26,MEM,ATL,L 112-122,240,37,93,0.398,24,50,0.48,13,43,0.302,25,29,0.862,112,38,89,0.427,25,53,0.472,13,36,0.361,33,38,0.868,122,41.4,89.2,0.4655,30.5,55.8,0.5466,10.9,33.4,0.328,19.8,26.1,0.7601,113.5,40.2,88.2,0.4572,26.7,53.1,0.506,13.5,35.1,0.3886,22.1,28.4,0.7801,116
1302,2020/12/26,NYK,PHI,L 89-109,240,32,83,0.386,24,54,0.444,8,29,0.276,17,23,0.739,89,41,88,0.466,30,57,0.526,11,31,0.355,16,22,0.727,109,42.8,86.8,0.4932,34.8,64,0.5429,8,22.8,0.3451,18.2,25.7,0.7102,111.8,41,88.8,0.4615,27.9,52.1,0.5341,13.1,36.7,0.359,20.5,26,0.7809,115.6
1303,2020/12/26,PHI,NYK,W 109-89,240,41,88,0.466,30,57,0.526,11,31,0.355,16,22,0.727,109,32,83,0.386,24,54,0.444,8,29,0.276,17,23,0.739,89,43.2,88.6,0.488,30.4,57,0.5355,12.8,31.6,0.3998,20.6,26.5,0.7749,119.8,41.2,88,0.4673,29.4,55.1,0.5419,11.8,32.9,0.3664,20.2,25.5,0.7997,114.4
